223,R,2005-10-11,00:00:00,2006-06-16,07:00:00,29.64728,93.63947,3.43,DCS3900,-
249,V,2005-10-11,00:00:00,2006-03-04,22:30:00,27.8958,93.6125,4.75,DCS70,-
193,N,2005-10-11,00:30:00,2006-03-03,22:00:00,27.8892,94.03667,3.98,DCS094,-
92,D,2005-10-13,00:30:00,2006-06-15,00:30:00,27.93295,96.8076,5.33,DCS-278,-
8,A2,2005-12-07,07:00:00,2006-03-05,23:30:00,29.20212,93.49963,3,DCS4100,Rebel_barge_oil_spill
266,W,2006-02-03,14:00:00,2006-04-11,17:30:00,28.3539,96,3.37,DCS3900R,Went_adrift_on_04/09/2006.
174,K,2006-02-04,20:00:00,2006-09-14,16:30:00,26.21667,96.49917,5.38,B-1509,-
156,J,2006-02-05,01:00:00,2006-09-14,03:30:00,26.18833,97.05067,5.48,DCS3900,-
125,F,2006-02-21,18:30:00,2006-08-25,12:30:00,28.836,94.2355,3.83,DCS3900,-
194,N,2006-03-04,20:00:00,2006-08-24,18:00:00,27.8892,94.03667,3.98,DCS094,-
250,V,2006-03-06,04:00:00,2006-08-25,00:00:00,27.8958,93.6125,4.75,DCS70,-
267,W,2006-04-11,22:30:00,2006-08-25,10:30:00,28.3539,96,3.37,DCS3900R,
93,D,2006-06-15,02:30:00,2007-03-07,18:00:00,27.93295,96.8076,5.33,DCS-278,-
46,B,2006-06-15,20:00:00,2006-07-07,22:30:00,28.98283,94.9162,4.23,DCS352,-
224,R,2006-06-16,07:30:00,2006-10-03,04:00:00,29.64728,93.63947,3.43,DCS3900,-
47,B,2006-07-08,00:00:00,2007-02-10,23:30:00,28.98283,94.9162,4.23,DCS352,-
141,H,2006-08-24,00:30:00,2007-12-31,00:00:00,27.8734,96.5561,5.55,-,-
195,N,2006-08-25,00:00:00,2007-02-11,08:00:00,27.8892,94.03667,3.98,DCS094,-
251,V,2006-08-25,05:30:00,2006-09-29,13:30:00,27.8958,93.6125,4.75,DCS70,-
126,F,2006-08-25,14:00:00,2007-02-11,20:00:00,28.836,94.2355,3.83,DCS3900,-
268,W,2006-08-26,03:30:00,2007-03-09,00:00:00,28.3539,96,3.37,DCS3900R,
157,J,2006-09-14,14:30:00,2007-03-08,20:00:00,26.18833,97.05067,5.48,DCS3900,-
175,K,2006-09-15,00:00:00,2007-03-09,04:00:00,26.21667,96.49917,5.38,B-1509,-
252,V,2007-02-12,01:00:00,2007-11-13,22:00:00,27.8958,93.6125,4.75,DCS70,-
127,F,2007-02-12,05:00:00,2007-03-10,01:30:00,28.836,94.2355,3.83,DCS3900,-
48,B,2007-02-12,10:00:00,2007-11-15,00:30:00,28.98283,94.9162,4.23,DCS352,-
225,R,2007-02-12,21:30:00,2007-11-14,04:00:00,29.64728,93.63947,3.43,DCS3900,-
196,N,2007-03-08,10:00:00,2007-11-13,15:00:00,27.8892,94.03667,3.98,DCS094,-
158,J,2007-03-08,20:30:00,2007-05-03,00:00:00,26.18833,97.05067,5.48,DCS3900,Beach_recovery
269,W,2007-03-09,00:30:00,2007-12-05,03:30:00,28.3539,96,3.37,DCS3900R,
176,K,2007-03-09,04:30:00,2007-12-05,22:30:00,26.21667,96.49917,5.38,B-1509,-
